Company Name,Sanctions Program,Country,Risk Details
FORTIANA HOLDINGS LIMITED,RUSSIA-EO14024,Cyprus,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Registration Number HE 399750 (Cyprus); Linked To: SVIBLOV, Vladislav Vladimirovich."
LASERCHIPS FZCO,RUSSIA-EO14024,United Arab Emirates,Secondary sanctions risk: See Section 11 of Executive Order 14024.; License 22209 (United Arab Emirates).
UU INNOVATION TECHNOLOGY CO LTD,RUSSIA-EO14024,China,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Unified Social Credit Code (USCC) 91440300MA5GGWY44T (China).
STANMIX HOLDING LIMITED,RUSSIA-EO14024,Cyprus,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. CY10130354Y (Cyprus); Registration Number HE 130354 (Cyprus); Linked To: SVIBLOV, Vladislav Vladimirovich."
JOINT STOCK COMPANY OZGRK,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 9705126249 (Russia); Registration Number 1187746993114 (Russia).
LIMITED LIABILITY COMPANY KISMET CONSULTING,RUSSIA-EO14024,Russia,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 9701074350 (Russia); Registration Number 1177746450947 (Russia); Linked To: TAVRIN, Ivan Vladimirovich."
RESOLUTE MACHINERY TRADING LLC,RUSSIA-EO14024,United Arab Emirates,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 29 Apr 2022; Registration Number 1056963 (United Arab Emirates).
SHENG CORE TECHNOLOGY CO LIMITED,RUSSIA-EO14024,Hong Kong,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Registration Number 2188480 (Hong Kong).
JOINT STOCK COMPANY NEW TOWERS,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 7707459874 (Russia); Registration Number 1217700590469 (Russia); Linked To: LIMITED LIABILITY COMPANY KISMET CAPITAL GROUP.
LIMITED LIABILITY COMPANY BERING METALS,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 9703077116 (Russia); Registration Number 1227700134826 (Russia).
ROBOTRONIX SEMICONDUCTORS LIMITED,RUSSIA-EO14024,Hong Kong,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Registration Number 3164713 (Hong Kong).
LIMITED LIABILITY COMPANY VMK,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 6312121234 (Russia); Registration Number 1126312007800 (Russia).
INTERNATIONAL COMPANY LIMITED LIABILITY COMPANY ASTECLING,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 2540276952 (Russia); Registration Number 123500012910 (Russia).
TURKIK UNION DIGITAL TECHNOLOGY TRANSFORMATION OFFICE INCORPORATED COMPANY,RUSSIA-EO14024,Turkey,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Registration Number 314074-5 (Turkey).
GREAT SHARE INTERNATIONAL LOGISTICS LIMITED,RUSSIA-EO14024,China,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Unified Social Credit Code (USCC) 91440300584057093C (China).
GLOBAL CENTRAL LOGISTICS FZCO,RUSSIA-EO14024,United Arab Emirates,Secondary sanctions risk: See Section 11 of Executive Order 14024.; License 3831 (United Arab Emirates).
TORDAN INDUSTRY LIMITED,RUSSIA-EO14024,Hong Kong,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Registration Number 2687207 (Hong Kong).
L D S COMPUTER SYSTEMS TRADING LLC,RUSSIA-EO14024,United Arab Emirates,Secondary sanctions risk: See Section 11 of Executive Order 14024.; License 1078686 (United Arab Emirates).
ALPHA TRADING INVESTMENTS LIMITED,RUSSIA-EO14024,Hong Kong,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Registration Number 3014289 (Hong Kong).
LIMITED LIABILITY COMPANY VOSTOK ZOLOTO,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 7536181111 (Russia); Registration Number 1207500001851 (Russia).
WARGOS INDUSTRY LIMITED,RUSSIA-EO14024,Hong Kong,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Registration Number 2843587 (Hong Kong).
YAKT SOKOL,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 1435322414 (Russia); Registration Number 1171447008974 (Russia).
OPEN JOINT STOCK COMPANY TAMBOVSKY BAKERY,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 6832000275 (Russia); Registration Number 1026801228387 (Russia).
INTERNATIONAL COMPANY JOINT STOCK COMPANY HIGHLAND GOLD,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 2540277272 (Russia); Registration Number 1232500014405 (Russia).
JOINT STOCK COMPANY KAMCHATSKOE ZOLOTO,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 4104000436 (Russia); Registration Number 1024101221902 (Russia).
JOINT STOCK COMPANY CHUKOTKA MINING GEOLOGICAL COMPANY,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 8709009294 (Russia); Registration Number 1028700587112 (Russia).
JOINT STOCK COMPANY FORTIANA,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 9703022879 (Russia); Registration Number 1227700488003 (Russia).
LIMITED LIABILITY COMPANY FORTIANA INVEST,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 9703102203 (Russia); Registration Number 1227700488003 (Russia).
LIMITED LIABILITY COMPANY DV HOLDING,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 9703117094 (Russia); Registration Number 1227700739958 (Russia).
JOINT STOCK COMPANY AVRORA,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 9704004093 (Russia); Registration Number 1197746628640 (Russia).
LIMITED LIABILITY COMPANY ASTECLING,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 9703017678 (Russia); Registration Number 1207700340594 (Russia).
JOINT STOCK COMPANY TETIS PRO,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 7724643714 (Russia); Registration Number 1077763809353 (Russia).
IBEX SHIPPING INC,RUSSIA-EO14024,,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Identification Number IMO 5344160.
AZIA SHIPPING COMPANY,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 2540195189 (Russia); Identification Number IMO 5766958; Registration Number 1132540008732 (Russia); a.k.a. 'AZSCO'.
AZIA SHIPPING HOLDINGS LIMITED,RUSSIA-EO14024,Cyprus,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Identification Number IMO 5053924; Registration Number HE 131171 (Cyprus).
OPEN JOINT STOCK COMPANY VA DEGTYAREV PLANT,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 3305004083 (Russia); Registration Number 1023301951397 (Russia); a.k.a. 'OAO ZID'.
JOINT STOCK COMPANY OPTRON STAVROPOL,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 2635078677 (Russia); Registration Number 1052600264254 (Russia).
JOINT STOCK COMPANY BARNAUL CARTRIDGE PLANT,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 2224080239 (Russia); Registration Number 1032202168305 (Russia); a.k.a. 'AO BPZ'.
LIMITED LIABILITY COMPANY RADIOCOMP,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 7722251800 (Russia); Registration Number 1027739746616 (Russia).
RESEARCH AND TECHNOLOGICAL INSTITUTE OF OPTICAL MATERIALS ALL RUSSIA SCIENTIFIC CENTER SI VAVILOV STATE OPTICAL INSTITUTE,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 7811483834 (Russia); Registration Number 1117847038121 (Russia).
JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ASSOCIATION ELECTROMASHINA,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 7449044990 (Russia); Registration Number 1047422507736 (Russia).
JOINT STOCK COMPANY NOVOSIBIRSK CARTRIDGE PLANT,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 5445115799 (Russia); Registration Number 1035404726246 (Russia); a.k.a. 'JSC NPZ'.
JOINT STOCK COMPANY CHEBOKSARY PRODUCTION ASSOCIATION NAMED AFTER VI CHAPAEV,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 2130095159 (Russia); Registration Number 1112130014325 (Russia).
JOINT STOCK COMPANY NIZHNY NOVGOROD PLANT OF THE 70TH ANNIVERSARY OF VICTORY,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 5259113339 (Russia); Registration Number 1145259004296 (Russia); a.k.a. 'NZSLP'.
JOINT STOCK COMPANY FOREIGN TRADE ASSOCIATION ELEKTRONINTORG,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Tax ID No. 7743592991 (Russia); Registration Number 1067746527606 (Russia).
KNOKKE HEIST SUPPORT CORPORATION MANAGEMENT,RUSSIA-EO14024,Belgium,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 13 Nov 2019; Target Type Private Company; Branch Unit Number 2299715293 (Belgium); Registration Number 0737640854 (Belgium); Linked To: DE GEETERE, Hans."
ERINER LIMITED,RUSSIA-EO14024,Cyprus,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 28 Jun 2021; Target Type Private Company; Business Registration Number HE423113 (Cyprus); Linked To: DE GEETERE, Hans."
M AND S TRADING,RUSSIA-EO14024,Hong Kong,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Target Type Private Company; Registration Number 51875901000 (Hong Kong); Linked To: DE GEETERE, Hans."
LAR VORTO SERVICES LIMITED,RUSSIA-EO14024,Cyprus,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 10 Nov 2015; Target Type Private Company; Business Registration Number HE348790 (Cyprus); Linked To: ERINER LIMITED.
THE MOTHER ARK LTD,RUSSIA-EO14024,Cyprus,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 13 Apr 2022; Target Type Private Company; Registration Number HE433232 (Cyprus); Linked To: DE GEETERE, Hans."
AHETEI LIMITED,RUSSIA-EO14024,Cyprus,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 28 Jan 2022; Target Type Private Company; Registration Number HE430579 (Cyprus); Linked To: LAR VORTO SERVICES LIMITED.
EUROPEAN TRADING TECHNOLOGY B.V.,RUSSIA-EO14024,Netherlands,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 04 Nov 2016; Target Type Private Company; Registration Number 67226205 (Netherlands); Linked To: DE GEETERE, Hans."
EUROPEAN TECHNICAL TRADING,RUSSIA-EO14024,Belgium,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Target Type Private Company; Enterprise Number 0677.702.574 (Belgium); a.k.a. 'ETT'; Linked To: DE GEETERE, Hans."
AL-FAKHER ADVANCED WORKS CO. LTD.,SUDAN-EO14098,,Organization Established Date 01 Jan 2015; Organization Type: Wholesale of metals and metal ores.
HASA NEDERLAND B.V.,RUSSIA-EO14024,Netherlands,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Target Type Private Company; Branch Unit Number 000009753184 (Netherlands); Enterprise Number 0877031240 (Belgium); Registration Number 32065154 (Netherlands); Linked To: THE MOTHER ARK LTD.
ZADNA INTERNATIONAL CO FOR INVESTMENT LTD,SUDAN-EO14098,,Website www.zadna-int.com; Organization Established Date 1997; Organization Type: Activities of holding companies.
"JARVIS HK CO., LIMITED",RUSSIA-EO14024,Hong Kong,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 25 Nov 2010; Business Registration Number 1532250 (Hong Kong); Linked To: HU, Xiaoxun."
"TECHNOLOGY 5 CO., LIMITED",RUSSIA-EO14024,Russia,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 19 Mar 2008; Tax ID No. 7708666513 (Russia); Government Gazette Number 85670297 (Russia); a.k.a. 'LIMITED LIABILITY COMPANY GREEN CITY'; Linked To: HU, Xiaoxun."
LIMITED LIABILITY COMPANY YUNA ENGINEERING,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 24 Oct 2022; Tax ID No. 7714494904 (Russia); Government Gazette Number 57792038 (Russia).
PJSC VYSOCHAISHY,RUSSIA-EO14024,Russia,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 19 Nov 2002; Tax ID No. 3802008553 (Russia); Registration Number 1023800732878 (Russia).
DAVOS EXCHANGE AND REMITTANCES COMPANY KHALED AL ATHARI AND PARTNER GENERAL PARTNERSHIP,SDGT,,"Website https://davos.exchange; alt. Website https://dafos1990.business.site; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Linked To: AL-JAMAL, Sa'id Ahmad Muhammad."
PIRLANT ISTANBUL KUYUMCULUK TICARET LIMITED SIRKETI,SDGT,Turkey,"Website http://www.elitdiamond.net; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Organization Established Date 01 Dec 2005; Chamber of Commerce Number 571571 (Turkey); Central Registration System Number 0663-0297-8590-0016 (Turkey); Linked To: AL-JAMAL, Sa'id Ahmad Muhammad."
JANAT AL ANHAR GENERAL TRADING LLC,SDGT,United Arab Emirates,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Organization Established Date 06 Sep 2000; alt. Organization Established Date 23 Dec 2021; Commercial Registry Number 1654359 (United Arab Emirates); License 1016292 (United Arab Emirates); Chamber of Commerce Number 383851 (United Arab Emirates); Business Registration Number 521012 (United Arab Emirates); Economic Register Number (CBLS) 10803911 (United Arab Emirates); Linked To: AL-JAMAL, Sa'id Ahmad Muhammad."
VANESSA GROUP LIMITED,SDGT,United Kingdom,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Organization Established Date 2019; UK Company Number 12310562 (United Kingdom); Linked To: DENIZ, Fadi."
VANESSA IMEX GROUP ITHALAT IHRACAT VE DIS TICARET LIMITED SIRKETI,SDGT,Turkey,"Website www.vanessaimex.com; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Organization Established Date 10 Jun 2020; Business Registration Number 1237466 (Turkey); Registration Number 247702-5 (Turkey); Central Registration System Number 0922-1156-5400-0001 (Turkey); Linked To: DENIZ, Fadi."
KOBI INTERNATIONAL COMPANY,RUSSIA-EO14024,Hong Kong,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Organization Established Date 12 Nov 2008; Target Type Private Company; Registration Number 39988825-000 (Hong Kong).
DENIZ CAPITAL LLP,SDGT,United Kingdom,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Organization Established Date 12 Apr 2023; Company Number OC446835 (United Kingdom); Linked To: DENIZ, Fadi."
OOO RUSSTROI-SK,SDGT,Russia,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Organization Established Date 11 Nov 2014; Tax ID No. 2632813759 (Russia); Registration Number 036032117219 (Russia); alt. Registration Number 262101227926091 (Russia); Linked To: DENIZ, Fadi."
DENIZ CAPITAL MARITIME INC,SDGT,Saint Kitts and Nevis,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Organization Established Date 20 Sep 2023; Company Number C56866 (Saint Kitts and Nevis); Linked To: DENIZ, Fadi."
HODROJ EXCHANGE S.A.R.L,SDGT,Lebanon,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Organization Established Date 01 Sep 2009; Business Registration Number 2017574 (Lebanon); Linked To: HUDROJ, Bilal."
TEYF TADBIR ARYA ENGINEERING COMPANY,NPWMD] [IRGC] [IFSR,Iran,"Additional Sanctions Information - Subject to Secondary Sanctions; Organization Established Date 26 Jun 2012; National ID No. 10320792753 (Iran); Registration Number 427320 (Iran); Linked To: ARDAKANI, Hossein Hatefi."
SKYLINE ADVANCED TECNOLOGIES SDN BHD,NPWMD] [IRGC] [IFSR,Malaysia,"Website https://satech.com.my/; Additional Sanctions Information - Subject to Secondary Sanctions; Organization Established Date 2021; Registration Number 202101041127 (Malaysia); Linked To: ARDAKANI, Hossein Hatefi."
KAVAN ELECTRONICS BEHRAD LIMITED LIABILITY COMPANY,NPWMD] [IRGC] [IFSR,Iran,"Additional Sanctions Information - Subject to Secondary Sanctions; Organization Established Date 13 Jul 2016; National ID No. 14005997725 (Iran); Registration Number 495080 (Iran); Linked To: ARDAKANI, Hossein Hatefi; Linked To: ISLAMIC REVOLUTIONARY GUARD CORPS AEROSPACE FORCE SELF SUFFICIENCY JIHAD ORGANIZATION."
BASAMAD ELECTRONIC POUYA ENGINEERING LIMITED LIABILITY COMPANY,NPWMD] [IRGC] [IFSR,Iran,"Additional Sanctions Information - Subject to Secondary Sanctions; Organization Established Date 20 Jan 2015; National ID No. 14004684489 (Iran); Registration Number 466887 (Iran); Linked To: ARDAKANI, Hossein Hatefi."
SURABAYA HOBBY CV,NPWMD] [IRGC] [IFSR,Indonesia,Website https://www.surabayahobby.com/; Additional Sanctions Information - Subject to Secondary Sanctions; Identification Number 4242110 (Indonesia); Linked To: PISHGAM ELECTRONIC SAFEH COMPANY.
SAMAN INDUSTRIAL GROUP,NPWMD] [IRGC] [IFSR,,Additional Sanctions Information - Subject to Secondary Sanctions; Organization Type: Defense activities; Linked To: ISLAMIC REVOLUTIONARY GUARD CORPS AEROSPACE FORCE SELF SUFFICIENCY JIHAD ORGANIZATION.
DIRAC TECHNOLOGY HK LIMITED,NPWMD] [IRGC] [IFSR,Hong Kong,"Website https://dirac-tech.com/; Additional Sanctions Information - Subject to Secondary Sanctions; Organization Established Date 15 Dec 2021; Registration Number 3112845 (Hong Kong); Linked To: ARDAKANI, Hossein Hatefi."
INTEGRATED SCIENTIFIC MICROWAVE TECHNOLOGY SDN BHD,NPWMD] [IRGC] [IFSR,Malaysia,"Additional Sanctions Information - Subject to Secondary Sanctions; Organization Established Date 09 May 2019; Registration Number 201901016612 (Malaysia); a.k.a. 'ISM TECH'; Linked To: ARDAKANI, Hossein Hatefi."
